W=a,W=all,W=am,W=and,W=are,W=as,W=at,W=be,W=but,W=can,W=do,W=don,W=for,W=had,W=have,W=he,W=here,W=i,W=if,W=in,W=is,W=it,W=know,W=little,W=me,W=must,W=my,W=no,W=not,W=now,W=of,W=one,W=so,W=that,W=the,W=there,W=think,W=this,W=to,W=was,W=well,W=what,W=will,W=with,W=yes,W=you,W=your,'distribution_nora ','distribution_helmer ','distribution_mrslinde ','distribution_krogstad ','distribution_rank ',character_name
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.229482,0.130306,0.285291,0.225163,0.129759,'rank '
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,0,0.399377,0.245237,0.050884,0.233784,0.070717,'helmer '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.25612,0.298097,0.241308,0.060913,0.143562,'rank '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.340646,0.229609,0.190191,0.092931,0.146623,'helmer '
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.509481,0.197286,0.104181,0.094917,0.094135,'rank '
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337632,0.215753,0.138355,0.169168,0.139091,'helmer '
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0.190821,0.114164,0.024794,0.021198,0.649023,'rank '
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.428064,0.166973,0.246177,0.026526,0.13226,'helmer '
1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.308825,0.097343,0.137067,0.101579,0.355186,'rank '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.352183,0.206484,0.220176,0.124055,0.097102,'helmer '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426217,0.172721,0.226789,0.084884,0.08939,'rank '
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.376725,0.178891,0.172948,0.163383,0.108053,'nora '
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.562596,0.155802,0.194054,0.047717,0.039831,'rank '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426217,0.172721,0.226789,0.084884,0.08939,'helmer '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.340646,0.229609,0.190191,0.092931,0.146623,'nora '
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.377706,0.167562,0.150286,0.095918,0.208528,'rank '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.392556,0.179702,0.168106,0.169942,0.089694,'nora '
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,2,0,0.277429,0.331322,0.049255,0.139375,0.202619,'rank '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443761,0.206875,0.251292,0.037594,0.060477,'helmer '
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0.380723,0.360404,0.154936,0.047841,0.056097,'nora '
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0.48388,0.205761,0.092088,0.174958,0.043314,'helmer '
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.34484,0.241977,0.250371,0.06257,0.100241,'nora '
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0.331372,0.381366,0.018216,0.118736,0.15031,'helmer '
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.506329,0.230159,0.095599,0.104819,0.063095,'nora '
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.433082,0.126136,0.066225,0.008392,0.366165,'helmer '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48477,0.242745,0.227949,0.044535,0,'nora '
1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,2,2,2,0,0,0,0,0,2,0,0,0,1,0,0.143734,0.829294,0.000896,0.026076,0,'helmer '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5845,0.169532,0.195274,0.035268,0.015426,'nora '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462271,0.202412,0.171461,0.086474,0.077382,'helmer '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462271,0.202412,0.171461,0.086474,0.077382,'nora '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.453118,0.191979,0.328586,0.026316,0,'helmer '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.382686,0.21531,0.190198,0.068361,0.143444,'nora '
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0.223206,0.42699,0.017689,0.151622,0.180492,'helmer '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.458539,0.254967,0.147933,0.039857,0.098704,'nora '
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0.656444,0.150664,0.0737,0.06922,0.049972,'helmer '
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0.542307,0.245249,0.134442,0.016107,0.061896,'nora '
1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.342648,0.355688,0.173283,0.101743,0.026637,'helmer '
1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.741474,0.170015,0.025641,0.032822,0.030049,'nora '
1,0,0,3,1,2,0,1,0,1,1,1,3,1,1,2,0,5,1,0,1,1,1,0,0,0,2,0,0,1,2,0,3,2,0,0,1,0,1,1,1,0,0,1,0,3,1,0.701553,0.0586,0.024723,0.026295,0.18883,'helmer '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.386565,0.169836,0.360862,0.082736,0,'nora '
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.452627,0.255565,0.259894,0.02042,0.011495,'helmer '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.2222,0.274635,0.195825,0.250636,0.056704,'nora '
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,1,2,0,0,0,1,0,0,0,1,0,0,1,0,0.404549,0.514755,0.02777,0.052926,0,'helmer '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426217,0.172721,0.226789,0.084884,0.08939,'nora '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.322432,0.456581,0.106833,0.114155,0,'helmer '
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,3,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0.362821,0.478536,0.052949,0.100564,0.005129,'nora '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426217,0.172721,0.226789,0.084884,0.08939,'helmer '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426217,0.172721,0.226789,0.084884,0.08939,'nora '
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0.314086,0.396891,0.067931,0.083307,0.137785,'helmer '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.588753,0.035099,0.095753,0.09115,0.189246,'nora '
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.349346,0.244075,0.216655,0.06698,0.122943,'helmer '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.44084,0.168175,0.174882,0.115048,0.101056,'nora '
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.49919,0.396096,0.03095,0.009682,0.064082,'helmer '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.436964,0.146411,0.15028,0.156549,0.109796,'nora '
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53561,0.176705,0.202354,0.032103,0.053228,'helmer '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426217,0.172721,0.226789,0.084884,0.08939,'nora '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.407589,0.273779,0.138368,0.074401,0.105864,'helmer '
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.399737,0.363628,0.101868,0.097801,0.036967,'nora '
0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0.737114,0.208536,0.043411,0.005301,0.005638,'helmer '
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.700281,0.054694,0.170695,0.022755,0.051576,'nora '
4,4,1,2,0,0,1,1,0,0,0,0,4,0,2,1,0,4,0,1,1,3,0,0,1,0,1,3,0,0,5,0,0,1,2,0,0,1,2,1,0,2,0,0,0,2,3,0.205417,0.583896,0.054729,0.15365,0.002308,'helmer '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.547063,0.157199,0.124268,0.049807,0.121662,'nora '
1,2,1,1,0,0,0,0,0,1,1,0,0,0,2,4,0,3,0,1,1,1,0,0,3,1,2,0,1,1,4,0,0,0,1,0,1,0,2,0,0,1,0,1,0,2,0,0.557318,0.402377,0.034331,0.005974,0,'helmer '
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.54999,0.162634,0.059497,0.130741,0.097137,'nora '
1,2,0,2,0,1,0,2,0,1,1,0,2,1,3,2,0,5,2,0,1,4,0,0,2,0,0,1,1,1,4,0,0,1,4,0,1,1,3,2,0,2,1,0,0,7,2,0.477822,0.175846,0.001277,0.344674,0.000381,'helmer '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.508087,0.114953,0.2507,0.032705,0.093555,'nora '
1,2,0,4,0,3,1,2,3,1,0,0,1,0,1,0,0,8,1,3,5,4,0,0,1,4,1,1,3,0,2,1,3,6,8,0,1,1,7,0,0,0,1,0,0,5,0,0.259759,0.672317,0.00037,0.067555,0,'helmer '
0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0.203301,0.492773,0.016321,0.075761,0.211845,'helmer '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0.789896,0.104424,0.033929,0.054664,0.017087,'helmer '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.564981,0.128153,0.192852,0.033978,0.080036,'nora '
0,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,5,0,0,1,4,1,0,0,2,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.978617,0.004942,0.016176,0.000266,0,'helmer '
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493548,0.161083,0.23448,0.044047,0.066842,'nora '
2,0,0,2,2,0,1,1,1,1,1,0,1,0,1,5,0,3,0,1,0,2,0,0,2,2,0,4,0,1,1,1,0,2,1,1,0,0,2,0,0,1,0,0,0,6,1,0.489055,0.488072,0.022714,0.000159,0,'helmer '
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382288,0.157232,0.23534,0.121793,0.103347,'nora '
1,3,0,3,0,1,0,0,2,0,0,2,1,0,2,0,0,5,1,0,3,5,1,1,2,0,1,2,0,0,2,0,0,3,1,0,0,1,3,0,0,2,1,1,0,7,0,0.244159,0.746521,0.000157,0.009164,0,'helmer '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393824,0.192941,0.155477,0.101401,0.156356,'nora '
3,0,0,1,1,1,0,1,1,0,1,1,0,1,3,0,0,7,1,2,0,0,0,0,4,1,2,2,4,0,2,0,0,0,3,0,1,1,6,1,0,0,1,0,0,13,1,0.326012,0.408727,0.014252,0.251009,0,'helmer '
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.258259,0.176452,0.312272,0.147695,0.105323,'nora '
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.522104,0.304847,0.101146,0.019842,0.052062,'helmer '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293198,0.265158,0.264302,0.092978,0.084364,'nora '
7,2,0,11,0,5,1,4,0,1,1,0,2,1,7,2,2,8,1,2,5,5,0,4,4,0,2,2,1,0,1,0,4,5,2,1,1,2,8,1,0,2,8,2,1,15,3,0.023842,0.976074,0,0.000084,0,'helmer '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.472571,0.113775,0.307079,0.045703,0.060872,'nora '
0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.239896,0.331629,0.132525,0.118832,0.177118,'helmer '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.506713,0.172013,0.177496,0.090786,0.052993,'nora '
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219372,0.324387,0.274162,0.128555,0.053525,'helmer '
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0.619724,0.087299,0.204291,0.006035,0.082651,'nora '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0.160882,0.602924,0.108497,0.039523,0.088174,'helmer '
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0.438692,0.155062,0.133168,0.210826,0.062251,'nora '
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.633417,0.160418,0.132183,0.02429,0.049692,'helmer '
1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,2,1,0,0,2,1,0,2,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,4,0,0.610009,0.353545,0.033327,0.003119,0,'nora '
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.486815,0.253627,0.1015,0.097588,0.060469,'helmer '
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0.141987,0.11128,0.077482,0.015855,0.653396,'nora '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3758,0.257958,0.1014,0.095027,0.169816,'helmer '
1,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2,0,0.401649,0.415445,0.114879,0.047217,0.020809,'nora '
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.5165,0.212416,0.161825,0.068393,0.040867,'helmer '
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.275595,0.18212,0.103701,0.338547,0.100037,'nora '
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,2,0,0.642665,0.166008,0.069143,0.077697,0.044486,'helmer '
0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.707261,0.185191,0.026094,0.053408,0.028045,'nora '
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.360531,0.284571,0.201072,0.109493,0.044334,'helmer '
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0.497612,0.236971,0.089569,0.060718,0.115131,'nora '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.371342,0.241553,0.120064,0.15744,0.109601,'helmer '
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0.421551,0.163402,0.161807,0.138706,0.114535,'nora '
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.547674,0.169899,0.161739,0.075427,0.045261,'helmer '
0,0,0,4,0,1,1,0,0,0,0,0,0,1,1,4,0,6,1,0,1,2,0,0,3,0,1,0,1,0,0,0,1,0,2,0,0,0,2,1,0,0,0,4,0,1,0,0.868377,0.068866,0.049402,0.009803,0.003552,'nora '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.401962,0.299428,0.088511,0.090349,0.11975,'helmer '
2,0,1,3,0,2,0,0,1,0,0,0,1,1,4,0,1,10,1,0,1,4,0,0,2,0,1,0,1,0,1,1,2,2,3,0,1,0,5,1,0,0,0,0,0,4,3,0.24177,0.04851,0.025561,0.646034,0.038124,'nora '
0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.462908,0.344267,0.133555,0.009271,0.049998,'helmer '
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.676244,0.040975,0.192353,0.077333,0.013095,'nora '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511212,0.255494,0.132686,0.076171,0.024438,'helmer '
1,0,0,2,0,2,1,0,2,0,0,0,0,0,3,0,1,4,0,0,1,2,0,0,2,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,2,0,2,1,0.41675,0.365674,0.061818,0.131311,0.024448,'nora '
